Star_ID,RA_deg,Dec_deg,Apparent_Magnitude,Spectral_Type,Distance_ly,Proper_Motion_RA,Proper_Motion_Dec,Radial_Velocity,Constellation,Catalog_Name
HD 69598,191.73219571857092,83.8479890075796,7.819440714812084,K,6115.0246486453825,-250.02710913117033,-205.18276165323311,42727.75065091031,Cassiopeia,NGC 7786
HD 52840,18.65647325607369,-12.15038190057625,14.640207349188204,M,6785.321182958085,-426.63593254039733,-145.45179117139264,147238.6434849237,Cygnus,IC 6103
HD 54236,121.1775401498114,-33.87309604465328,1.8832532214398006,K,3176.179452875627,163.14624897520878,64.59408129032147,-72626.45411249544,Ursa Major,NGC 5536
HD 59692,48.389283698030724,1.1055353112439406,0.2542149733437149,A,8481.244240921285,95.36637015687268,-247.67725573625478,-118339.43542954497,Ursa Major,IC 5095
HD 46471,22.814989370196386,-10.887896046076179,11.55237317635644,O,9471.667467539579,-84.85434600725426,415.28994037927396,-24392.39389630634,Cygnus,IC 8055
HD 65255,356.38568366038027,-70.98035683288609,12.107333060473238,B,8848.666321842347,-77.80776611932197,-234.31443513373654,190778.09660949215,Lyra,Messier 1610
HD 43065,116.04738419090027,25.34873664423712,1.8031084368086436,A,7390.930692417786,285.06392104643123,395.81573156019465,257953.05788739887,Lyra,NGC 2202
HD 20735,291.5548005076686,-51.11312714827207,3.983742494379091,K,2775.3693325698155,-304.2873599003509,-396.52493635341534,27050.04771593411,Cygnus,IC 7260
HD 71644,91.67063571495498,21.52583188160932,0.26328545049943364,M,2816.8788050142116,320.25331894488977,156.56270239965227,96879.72319419112,Cassiopeia,IC 4415
HD 12540,245.34098000061454,27.036196631667607,4.399629161708471,A,9633.639844139932,148.74711389501817,406.98551843824373,241964.17334334855,Orion,Messier 6829
HD 80702,273.68202956028716,-62.63552643684334,11.597128108780073,A,103.83467486098459,-81.03022622047564,-331.25056160177047,-240871.88915223457,Lyra,Messier 1463
HD 16826,214.42994661882395,-78.95706712007973,7.769407915688684,A,7160.783682448203,-41.9713834161314,468.32696009925496,-160752.85328030097,Orion,NGC 7238
HD 55870,169.76742787805702,50.537085492319164,5.221433897524321,O,7062.755379390067,-243.35279281390422,-47.116639584488325,125340.00375094946,Ursa Major,NGC 6672
HD 39389,148.26272909301667,-7.235923721522369,5.576089423594954,B,6227.2727199570245,252.11433269697477,445.7151084410244,194246.67714737979,Ursa Major,Messier 7938
HD 95215,125.59257595547831,-79.53051680901436,0.020304385732022312,M,9901.09835202257,12.874742305267773,176.82004363004705,214217.41699834674,Lyra,Messier 6127
HD 18993,334.6304919292173,89.07593709055809,4.497007913478538,B,3119.4824782014884,-179.14545725015643,-198.41313012644844,-50935.693887040456,Cassiopeia,NGC 8443
HD 95426,299.0229868035825,-79.59949902065401,9.696881124568957,G,3400.3786660686883,96.05011576095023,-311.69747508289356,-246396.0586248799,Ursa Major,NGC 1076
HD 15276,347.4096878399445,35.10634119453957,14.612916657245357,K,790.3150900626089,495.73445205132305,-196.26495377490062,-37331.113620228076,Orion,IC 8304
HD 14067,44.7470004547961,87.06220654741446,12.705912404758493,F,4428.53856730083,-64.73772034344614,-406.98259073732504,-161559.24587576772,Cassiopeia,IC 2223
HD 42411,263.11229107331195,-46.94758124113339,0.3539244696829369,O,2611.224213822246,420.6914007786196,-356.1320336566703,-125282.12700202549,Lyra,Messier 9318
HD 36130,337.80256445557364,-64.39511363630469,13.47840907012259,B,3434.5236350742643,-154.9831600754339,-395.33955965351885,163360.5341025035,Ursa Major,NGC 2847
HD 12671,65.24390381963765,-68.1507109039628,11.747976199479389,K,8345.88333076602,-445.2672930750141,-77.05645625844227,-254683.74838446788,Lyra,NGC 3289
HD 91439,23.938656252039898,-35.4104734378328,11.705641853564707,K,9354.90965076143,-295.75789363157116,295.57837625758646,196548.73048842128,Cassiopeia,NGC 4088
HD 29973,266.8034337444213,-71.8117540180836,6.869936385053572,O,1858.1449869798512,-81.3048566723158,-358.6164457836598,-43398.54850549856,Cassiopeia,NGC 7479
HD 41266,206.8103207447683,34.58904150494374,5.970079394317542,O,3725.7168066031054,-280.36507140543097,-369.67956682766413,57638.35866035707,Cassiopeia,NGC 5905
HD 26544,303.05835963297795,-78.78747633658871,4.543735932497889,K,9286.376990591825,-499.77296178174447,143.4289495173308,-246208.6612585926,Cygnus,Messier 3263
HD 72070,50.31805558546422,1.6959830669621425,0.9854228843154866,G,619.0227984315371,415.0015377475272,-302.8170180319337,-97584.55298563221,Cygnus,IC 6036
HD 97747,286.29623226956045,89.40543369353583,3.423530452405487,B,924.5129205856738,343.879411230929,-402.3899618910084,-246179.44859109254,Orion,IC 8276
HD 24993,72.58583521718803,56.51464851108338,3.699054524670369,F,1628.7471010730874,242.29223148694712,-333.1514217944224,276926.23372866574,Cassiopeia,IC 2030
HD 83920,58.91613943165362,20.739498881581966,7.261156045653024,F,5952.53312843462,-332.18540435397136,423.7313958767761,184356.9895957503,Cassiopeia,Messier 501
HD 38569,59.13568725515746,-34.8743482584099,11.21166609895041,F,1505.5722377889688,-379.63642379001396,321.4712527761908,-24220.347386123845,Ursa Major,NGC 6103
HD 70952,293.2468992832976,22.30125053249492,7.107147425969199,A,9680.795738125884,-432.39525052761684,-145.9354376449059,-165838.47100579733,Orion,IC 9733
HD 43586,239.47099945063204,4.867463504097287,0.8676667417074091,B,4467.698558057945,224.0291887729212,155.8207673273928,260073.06314991135,Orion,IC 2910
HD 58351,188.30355291688295,-13.304990899733127,14.366847014823058,A,5015.6780855413135,428.80796068788527,37.27567366803805,-93242.04256381694,Lyra,IC 9616
HD 31992,129.1789742844609,-66.4721321867641,14.140864786411683,A,2467.3394994382593,-69.46417908696299,177.12426348256395,-203409.34098757515,Cassiopeia,Messier 5731
HD 89415,315.79219469271897,69.58875874328402,11.777843147226125,K,4710.131564094901,-380.8593280039518,182.67115246275932,37898.63307237293,Ursa Major,IC 2680
HD 89593,141.28023867214873,-9.038763212161953,14.869918523463308,A,6619.474412737478,12.392820732106543,128.73401505999288,266264.47220688965,Lyra,IC 1481
HD 25012,293.97579820976773,-54.967947872262286,8.167234992003944,M,7512.020192403474,-151.16809254136984,-233.8986314626914,-297701.82569980645,Cygnus,IC 450
HD 31465,158.08856708527864,-23.803316842087867,14.44152525379809,G,7538.92695901642,-125.17507565000233,-460.99357923718185,-157125.09404760075,Cassiopeia,IC 814
HD 50768,135.69999459296673,-15.456644544793136,1.1340756092512616,G,5779.33323582819,121.33062415570726,-44.43321800989122,263068.58424624463,Orion,NGC 9376
HD 24168,166.5647228410583,58.95682120203736,5.48521122392057,O,9043.693390163578,218.71811326220234,390.9738846907038,-197348.41988570278,Cassiopeia,NGC 3627
HD 85849,108.49603469909115,42.050588501052374,3.3807190201014876,O,8174.261065213787,-389.3964011268391,69.4972585185759,-232053.9290161081,Cassiopeia,Messier 3689
HD 13365,269.1393768634504,48.47488085544117,2.9374962620140503,B,7570.724098871556,-464.40976919352363,332.39104170190797,42112.32947988267,Cygnus,Messier 3388
HD 50888,180.9793404332925,-88.0143724028435,2.112044233390141,B,556.9996112829258,494.33030268571486,491.6243429612282,217106.29397689796,Ursa Major,IC 6710
HD 85470,83.59657025285424,-15.092280327642925,9.33620462348995,M,69.77274423427349,-267.2716510844482,-336.38379586172374,-13734.109383644303,Ursa Major,Messier 329
HD 98781,323.84684637884465,-3.3580527056417537,11.719827836209577,G,2125.2603246775343,-446.1694750915409,191.77763914198226,296738.55401071487,Ursa Major,Messier 146
HD 59192,138.20083969435612,-86.5453901718498,8.67447599130541,O,6635.57241554061,-310.12467090408006,174.29357370002458,107503.0197227957,Lyra,IC 2168
HD 61990,195.6790300010359,-43.23362242589384,2.204440643823145,K,4112.563691336575,-461.0421536515358,479.95544735827843,-255555.05567373137,Ursa Major,Messier 2838
HD 35995,326.3299599472369,46.85216816198431,12.166856549002064,O,4024.660186733818,-108.18910538282836,485.6007339528004,295699.27900918527,Lyra,Messier 139
HD 19961,224.72567852903717,-65.32025296878017,9.539320607455927,A,8845.984295407909,302.40178445132426,186.6786117241295,-55263.45793188573,Cygnus,NGC 4136
HD 87607,42.083294655011066,6.355823661466502,5.8224855919049325,F,8955.732918470256,-158.7555502422794,-256.3852080178057,-127558.47969271048,Cassiopeia,Messier 5005
HD 92213,338.33956450085105,-51.26366303689725,10.111954433040944,K,9091.843465271804,-55.816593121633446,298.555838130599,34727.510146731336,Lyra,Messier 4512
HD 41830,225.97489910571042,-87.8182605640992,3.898574688642493,F,3139.4668870737582,175.58677356743874,-392.9708657889619,-117415.4449074814,Cygnus,IC 6169
HD 23356,120.566021276551,-46.58373763208253,5.177883127413158,F,6910.867071579878,8.894070069880172,280.6993041716287,-248125.49572790862,Lyra,IC 7521
HD 49529,50.13794615881941,85.65727588380969,13.762287646979853,G,2717.060179562422,361.44568602132426,410.19612414469646,-299142.99415249395,Cygnus,IC 3576
HD 99687,285.8490681373066,54.27668013893813,4.357567585071306,F,1906.9077209114234,366.03567504575653,-117.16660523156474,-30249.988247842644,Ursa Major,IC 4951
HD 88697,223.22619213426486,82.72379597778601,7.049824022369049,F,1847.139941016345,-490.08930450884634,130.63529498308048,202118.05333595537,Ursa Major,Messier 8531
HD 25866,192.04599311147575,-2.1862720932547575,13.35211706094022,A,3421.7341010150767,278.04630648319915,-69.85726790317369,43389.11137804593,Cygnus,Messier 6507
HD 84177,321.80132989834476,-70.24748423804937,10.615820254012911,B,4300.146240178437,-39.266399758326145,-62.23494501187156,299524.37936606456,Orion,Messier 1677
HD 15383,283.8949960408311,8.632708015264726,0.9330483924705413,M,8309.66076137963,488.84054130366303,-189.62911089187998,-127892.01261168002,Cygnus,NGC 8381
HD 55508,54.602956703790426,-8.212079779207045,2.2095456641845552,G,1199.7910436336483,-16.767924124564843,262.12962045032464,-131726.9611439668,Lyra,Messier 6132
HD 79827,112.21994440639736,61.98427489313087,0.11762386157875226,O,7349.523548101547,486.8959453882975,436.17656416650516,-204150.32385963347,Cygnus,Messier 9729
HD 66148,89.45609033320767,-72.34513545883597,9.463826853437451,A,5315.017686978864,254.56936120573664,440.75085923446113,-201561.8470407989,Cassiopeia,Messier 4632
HD 96706,267.8206653261637,-2.116595336079925,6.715101381156275,F,2880.165481417249,-251.39511538669367,-325.2187151250662,-128888.04239397132,Orion,IC 1772
HD 58571,12.071676504880578,-62.99124035508284,2.014122763534133,O,4928.703025743713,38.394979286957664,374.74364965656605,175704.02716411627,Cygnus,IC 1046
HD 19038,205.16028655367396,-31.558333159789207,14.369011815851557,A,3000.1207557004495,492.1356394785828,237.43144142712208,243454.0743818687,Orion,IC 4530
HD 76317,274.4851268666486,42.72427392980393,7.944895859184299,K,5961.223470427822,357.53060775192364,-247.16259930971074,285052.3018246088,Orion,Messier 5328
HD 94874,315.6356292342298,-4.316736713622021,3.6283994116933376,K,4339.005384629587,-402.6331062087789,-432.71538707848543,-160626.20754212842,Cygnus,IC 4279
HD 54725,123.14942953772669,-22.34010867376152,7.509053567320613,G,1644.8908852597085,206.37199680999606,-232.00273311562205,228778.52736845496,Cygnus,Messier 4896
HD 11658,295.6526296819246,-18.994269857393647,10.194304991026616,F,1166.7141624824114,-154.42041412918695,412.20823678152567,-103046.94643359777,Ursa Major,NGC 2457
HD 65057,39.827425303874605,-7.299581686922409,1.1435882696034672,G,5467.41012503923,-493.0177381196519,133.17867489577225,-232295.67328986936,Cygnus,Messier 3938
HD 74251,304.7228250244265,51.302977890670235,4.12055722571838,K,9024.227919827748,-96.51903097300038,221.05466089787183,222014.95531209937,Cygnus,NGC 9831
HD 23833,45.89591843951367,70.5752440092422,12.104482363259905,A,3440.2329078902976,-265.2455782750287,-242.84764889090417,81663.38078617112,Ursa Major,IC 5237
HD 66822,143.02342460173222,81.96024357070709,6.894973056039919,O,7330.268072119009,318.86927052047156,219.3881555748203,-201161.46235136298,Ursa Major,Messier 2293
HD 57472,287.0263316806393,51.642609525953105,8.198657130484424,B,6586.95488804273,-162.66939115423452,-471.87849372207626,-42101.245492198475,Cassiopeia,Messier 418
HD 93307,53.97027384555856,-33.22675876535771,6.492240033142039,F,9315.617588180501,327.5236939538171,-124.67865422698623,-127645.38307375941,Cygnus,Messier 8149
HD 70258,82.53050228375093,33.86424709557758,0.6584991396450768,G,8209.98919197411,-499.4020611652047,126.7533485423312,142076.74122611817,Lyra,IC 4251
HD 30052,260.0109246215039,-11.23143767002945,2.486246697302339,O,5666.485983795725,-192.18084997388087,-353.9034344586798,-27950.26162543916,Orion,IC 6629
HD 67080,259.21315315658677,-44.15928803171079,6.6831245811283635,O,6570.647951842839,-258.83478569223803,323.00357444693475,293567.96706383093,Ursa Major,IC 579
HD 33086,230.81314783870704,61.35688429666607,3.137781981118917,B,8983.966279373764,-266.432638931389,-264.96870118808135,-267153.0106442429,Cygnus,Messier 9373
HD 78386,249.821440008156,-83.0832571867815,0.749685429895181,A,3995.788327084761,-431.8133802345373,152.28111281844622,-86990.84031825198,Lyra,NGC 5623
HD 95256,195.38079960513463,72.31715858437624,12.654744960777355,B,3268.620263871916,-312.8757295894983,-94.80285742467032,-10859.89973401354,Orion,Messier 3644
HD 45400,90.64766120650299,-6.9340563675478535,14.717887937461738,M,109.1000252683282,55.54956988561992,96.04359547764716,1880.1328489918378,Cygnus,Messier 8760
HD 90728,124.450557661411,24.69626582549047,11.897143109951092,B,8265.684190840451,-208.63892716225553,-392.5494473710919,-110438.50656861794,Lyra,Messier 7795
HD 80539,65.37517804851323,28.68370599704089,12.806773825570005,M,8010.006023333245,-82.60521767085203,-483.0872000783927,137544.14945854084,Orion,Messier 5874
HD 73372,327.0422020801062,71.12119332717654,3.6296569547556805,A,1045.4407264834138,-123.1331196528115,409.56442738030114,224848.24409338483,Lyra,Messier 4919
HD 70931,210.02104611580336,24.60054279009732,14.409404632697996,A,5768.99695394587,375.90492499989455,-230.3699912328172,263231.58118671784,Ursa Major,NGC 9147
HD 67091,144.30651003491036,20.508045256811116,2.953885566801426,A,4640.352999970707,405.29899901051544,319.677002780459,183056.0260797157,Cygnus,NGC 4814
HD 87656,166.32208931188777,-78.0026326990758,14.271447155427484,O,1187.9722459956056,-7.043028344139941,499.35030047220016,210348.11838395963,Lyra,NGC 7714
HD 45179,341.02200226025354,3.3134439501367297,14.922289409489265,O,9805.701702380175,-169.8440496843956,-288.5687420010888,30327.180371997296,Lyra,NGC 4238
HD 52245,55.20650512178887,-62.9695798529325,10.67584208619073,F,2147.744178746091,-393.19929599763634,-234.82925881664443,195532.93585608876,Cygnus,Messier 9160
HD 42177,211.042739526047,42.738078369867395,14.71715597687733,K,673.2745667255209,453.40287938209497,162.85978763466574,-117897.65451122867,Orion,NGC 5500
HD 21359,182.11992439840776,2.1999457462814007,8.543096693506556,F,5948.878947639594,-439.77305509970256,465.4486346006213,-60912.742734471365,Cygnus,Messier 1464
HD 46559,220.12352475647322,32.44100025750359,3.893126747641355,B,7388.927904653194,-202.34972243171956,415.8143481907439,-109852.1917088734,Lyra,NGC 5821
HD 69087,6.519666175502583,-82.49887789157083,6.554938284984313,B,325.40201702582243,-201.93379882999585,2.875520065584908,-19567.59873124474,Cassiopeia,NGC 5032
HD 41963,313.96460721989456,-74.73743711175543,8.90341403068179,F,6587.517669631495,-179.5987138597851,295.11028252672463,-128652.23025681818,Orion,IC 5429
HD 70910,335.56258169410046,38.93820985128281,1.096223430405225,G,5323.386467638593,-335.71315672759073,-364.25414690009893,276966.8653526681,Lyra,IC 4270
HD 84691,203.44794609211522,-77.0248195202388,9.335148969258691,K,1033.5468237416092,283.16143092369714,477.43818420401226,-112293.22319659911,Cassiopeia,Messier 4818
HD 89997,250.7942965956812,-77.17378900225346,14.717667551434419,B,1726.0662455866743,-377.5021380340108,464.3532340359865,-241173.27713343612,Orion,IC 1930
HD 97580,332.09977722382644,-87.82047445772025,2.8516147467559145,G,5680.174998863489,134.90665915316276,-336.27104212082907,16090.299630248046,Ursa Major,IC 880
HD 59674,254.6059083528235,82.17025169390641,11.88892674432575,G,2964.2797775193703,-376.15397329418255,-200.57687519689335,-265740.5529328942,Cygnus,Messier 9562
HD 54092,54.91405544913408,42.75150470262125,13.61848190669429,M,9383.21897078451,-429.46436240704344,-399.8450024932331,-233674.10021485167,Orion,Messier 1167
HD 13761,207.46380966005273,-26.414746469628454,14.155523892303313,K,8187.583554611024,409.4295036858765,-228.2824011018203,-168366.36648225223,Orion,IC 3188
HD 74789,218.41741669782812,-36.62359536822206,14.402034066081708,M,9835.688497930116,-309.8712336812943,315.9557894152066,-21389.85007071501,Lyra,Messier 1964
HD 52600,152.68704166885897,-27.05341864574708,7.821894580822079,A,2597.4487186651895,321.25015455970424,-121.68439283474055,-40049.44061458326,Cassiopeia,Messier 6254
HD 33834,265.11992482490024,49.43763561261272,14.659618619872555,O,9697.266604346973,44.63087110713582,-411.60303285324164,179815.11720167473,Orion,Messier 4889
HD 73904,336.37212531684537,29.046709992674593,11.359653107016584,F,4312.9074640457875,-422.1434803912304,-157.77447522109543,143684.79233046802,Cygnus,IC 886
HD 37802,333.2046646464395,-56.664797783855775,2.4250715435544286,M,3475.8404343422326,455.4481914380675,481.38333424128007,-44209.02360557922,Orion,NGC 2251
HD 56507,162.30217370548755,-58.66031963986482,7.15350159701955,K,504.44492016656307,-253.03883300810747,129.6835952592029,-99777.47545462206,Orion,NGC 5615
HD 43862,40.765696502671894,-72.28878305158848,10.77496763058006,O,528.5998133381667,359.64534535260645,-83.83905359384227,-110118.72956310085,Lyra,IC 9330
HD 54608,354.54283162644043,28.85448954624087,3.71010473728625,F,6920.4205482106,-331.18999421543583,-333.46148650273,164397.0523764054,Orion,IC 2347
HD 46655,302.0033111205363,47.587079199912466,9.609227753233311,O,4579.832015345845,353.9428821418529,486.1767972836948,-268756.55626723816,Cassiopeia,IC 2955
HD 88139,44.87856523317606,-42.29164290149927,9.999007185699288,F,2265.989738735021,-486.771187094706,320.8490092631288,-292307.01029363653,Lyra,NGC 7989
HD 46211,331.50307774225405,-86.2299070144357,2.4404961571284884,O,6140.089092946001,11.780456569480691,-218.5226975490806,177326.63515598886,Ursa Major,IC 2898
HD 82848,313.1626903423662,-75.20909985424308,8.476279686791344,M,2529.3283243828614,269.44257942155684,-429.93130427881056,-13712.17440657044,Ursa Major,IC 951
HD 11330,186.78170056538596,84.21480627210548,11.574403664679116,A,5776.739911689881,434.79551749278335,-443.37444262244196,-221471.31686785442,Lyra,NGC 7407
HD 77715,212.85915686817452,-36.819940054064354,7.483434968039129,G,3592.7282610799207,409.202136206487,-379.6218504944662,-158660.43924329925,Cassiopeia,IC 3431
HD 35042,143.6409733932469,48.460166610864064,0.18154675164161138,F,8235.69871389158,319.62486954764495,80.76858361442169,259502.3718584295,Lyra,NGC 9442
HD 21221,19.71418997593128,22.43944239376748,0.13557703618938266,G,8207.140911507026,388.1913496613041,428.76342120549236,215701.7853749388,Lyra,NGC 8022
HD 41635,120.67100699252433,-21.250864862478736,5.355440159550183,F,4774.026630825891,-300.7803141629235,-3.2565719940155304,125871.03013438353,Lyra,NGC 2121
HD 63271,289.0272414952841,-52.97629280480008,13.89291102647673,K,3508.8402742408207,-215.81570428827126,342.94548245619717,-10664.86179760407,Lyra,Messier 7106
HD 74038,1.6675282816570292,-68.15044473130683,3.4301516940541315,K,3626.235405794386,-211.03147507894147,-54.11338014019219,12194.17571483145,Orion,Messier 7036
HD 82768,120.05970180881191,20.70233424699599,9.515455333075307,F,8057.339542156511,-122.9460689983012,208.58354576782529,285146.7211703751,Cygnus,IC 7030
HD 41499,143.3407296927396,49.43408051480185,3.331138060399809,A,3282.4666484933223,-106.67932961481131,231.87273728650086,279462.2663305723,Ursa Major,IC 6281
HD 72402,193.46241705765223,25.90276563740352,4.825049844893229,O,2091.3846776947535,44.55532465467547,-326.0362940966613,-170838.5725284994,Cassiopeia,NGC 619
HD 94659,331.14802190859376,5.454383984848491,12.720631344022259,F,847.798730411193,-340.12023663355865,-138.7839410241882,186662.7397831909,Orion,Messier 3268
HD 74332,124.68455797174605,-82.44877978230548,10.932921634049203,O,4667.4645157232,191.2466637859893,137.30215653802395,-181654.4002997899,Ursa Major,Messier 6113
HD 68743,124.90315268264197,84.32797996698909,1.4309891596981594,A,4821.838857099499,-332.4334606954935,-429.3033918156338,-171877.51326962915,Cygnus,NGC 5280
HD 12260,265.5004493195094,53.76855449782343,6.4305303147965045,B,8409.246195318668,-189.69151789545248,-138.45981223704342,105655.82049874606,Lyra,Messier 3123
HD 22196,162.7984587203306,-37.292033393826344,0.437546454678967,M,2213.1657257641937,3.3451306061540436,34.79946628119251,-56999.34084747097,Cygnus,NGC 68
HD 48566,80.8577362583935,86.3946592845931,7.213352199045135,G,3810.5317454103306,296.4405615234773,496.2244930446386,258926.6442639121,Ursa Major,Messier 4077
HD 39045,162.8782258077696,18.33868613453798,9.936510175516021,F,8084.248983198016,239.46923323872727,-25.46643737755926,-246594.1590623947,Ursa Major,NGC 5642
HD 63005,50.70852733672795,14.836078477304369,1.7775393539722733,M,8236.412483878987,145.53435641052226,316.05675711432355,6915.384485695802,Orion,IC 2113
HD 41890,63.49931514224039,44.65317229731579,4.333274083637485,K,3846.7261487117034,-344.22673941982987,-67.93271493338227,251112.91826587275,Orion,NGC 6285
HD 50135,179.4123981862127,56.11856185622477,5.967549382532354,A,4591.781108843522,47.04534561557773,296.39072261970887,242468.19628770312,Cassiopeia,Messier 9645
HD 97026,150.81316182163724,28.16614931967048,13.792965369840747,O,3033.55562260198,-412.5534982001146,95.41480162010839,-206082.47195055528,Lyra,IC 2737
HD 86225,329.34452438451603,-66.942765654084,14.89882523134446,F,9325.6162293147,-122.63682320334925,386.59544150239833,-80017.37994212614,Cygnus,NGC 750
HD 58368,130.46180368198793,-29.11184892099029,0.6736694849342378,M,1187.3190136500616,-86.48346971004082,-89.0574476498901,71472.84002801776,Lyra,IC 4765
HD 72031,209.01180610009564,77.05505525868895,11.415118852430881,O,9337.5604805917,-460.1885605542462,104.30441982147886,-204363.0691371587,Cygnus,IC 8525
HD 82544,227.61514365103093,-49.569189868106655,5.575860996035148,B,6838.9806519015965,-226.01190053002819,130.01868061882737,280813.30322744325,Lyra,Messier 8588
HD 79588,4.714004371800109,-23.0099357092476,5.8868727934422,F,5316.189954714625,455.6494672664894,-82.6170581995267,248849.59723659616,Ursa Major,IC 7106
HD 55056,238.87345392601583,-12.226161070044725,11.31397460020534,G,327.55794878417424,453.6326078296895,-355.6879563125185,-199829.8925793185,Ursa Major,Messier 2193
HD 65771,64.09294807311052,-10.9071018549986,13.776396482181129,F,4756.486322028261,-147.6729457474607,-406.44059308766447,-227306.72324340875,Lyra,IC 8032
HD 82140,345.98531428900384,20.32912484901459,14.263928917538227,G,4078.0733019223203,-456.8998910516759,-483.3284494003669,-248754.91031504082,Cassiopeia,IC 3088
HD 53357,53.51858199112066,79.75365079404736,8.656838790574811,O,1613.0269009392505,-320.90506067181843,373.5342642452147,245666.19842197862,Ursa Major,NGC 6610
HD 56112,149.26468454172854,-46.67531187014911,5.356817389507542,F,6564.439625403068,-107.78220656645988,-263.5250877613055,-183825.71412272353,Cassiopeia,NGC 3743
HD 69473,30.72588050831179,-68.12975226583475,11.813236287881688,M,9711.53792277549,447.7796979692298,-288.49325071823193,-50229.04287338717,Ursa Major,NGC 2150
HD 45509,358.87473066454106,-54.45531182521128,3.765020748934504,A,5622.325921834186,-358.8009364628151,236.0354004260655,-30689.180608798168,Orion,NGC 360
HD 50189,180.79020371924733,69.6464820376685,8.461110432502766,K,7147.8180111630145,263.51584366821226,-179.98388691260823,59406.62652814051,Orion,Messier 8268
HD 42951,214.33860623521576,26.24594627793708,5.3786769228730975,A,685.4360752076018,-391.31746062530794,6.044692411836593,-256958.79375154502,Lyra,NGC 2018
HD 40217,24.147531859833894,-38.536777936951175,9.849466105618141,B,4177.252291174131,481.25757739127687,-337.4889347025437,-163944.82955969044,Cygnus,IC 613
HD 25814,269.985769343704,56.870449014351095,3.6059836934026035,A,1164.4684931597942,-118.38350089086504,459.7457214619692,258894.2321513556,Orion,IC 4191
HD 35242,75.56601351441087,65.04659934541849,2.8738941860223868,M,6128.345559529567,275.234538899056,351.58140001723734,245046.06436114176,Ursa Major,Messier 797
HD 51359,323.299544198657,62.372580964250034,13.773586300131557,B,9384.883099983332,-157.4089171888682,363.78962296500333,168774.38844341534,Ursa Major,Messier 786
HD 25670,73.85027057352258,75.40677605511979,1.5270552442430536,O,6618.115546983913,127.66887715880875,-93.22625142799478,-288359.2526290707,Orion,Messier 1772
HD 80236,68.64757943891996,-44.59661636879491,7.589368616023975,G,768.9536800959008,-307.9839152599633,262.36121370717285,-103795.93890233873,Orion,Messier 324
HD 34267,13.157880425314158,45.90754717433009,3.312791744445134,K,3547.3073836458434,-353.97898070303745,-356.12384461021986,76775.24120574468,Cygnus,NGC 1898
HD 35105,169.94410023959972,-7.102890490654801,0.5839494498850117,O,5507.083131029074,438.0641395681313,-491.38099740821974,-134885.87293591458,Orion,IC 7280
HD 38361,203.34280797454193,61.55973952021108,0.5402822743713959,G,4032.674353576389,417.6472779044335,-480.0270674219719,245752.01703226636,Lyra,IC 2025
HD 73464,23.655110194206852,41.12832188909039,2.62832658158741,G,8336.606460741248,387.46894021288233,86.60173740456048,80333.6770994651,Cygnus,Messier 4141
HD 46241,279.1899420102038,49.760540369950434,13.001555317590004,B,8146.895376095182,125.4334501665935,-44.60509475205919,-256855.96961013263,Orion,IC 2509
HD 87278,163.18398050928994,28.10913078259287,4.2371811596554,M,6118.698370012111,308.26821121627825,18.01534890851974,245403.35330142186,Ursa Major,NGC 153
HD 78765,188.78049695792882,-58.062821495452766,14.256887558629435,A,3735.2059933819196,-430.96306308862506,-492.5368595827806,274659.9949057335,Orion,IC 6896
HD 88222,158.67458889776213,8.104845401448898,8.724334394837904,A,2554.108401258678,-165.21095810932087,-77.3133803425743,-253372.5489649647,Lyra,Messier 1655
HD 47093,144.27470191511736,87.24055311441148,6.549212846531491,K,1059.63730781308,-186.29687524284378,218.0681612008608,19416.14091678895,Lyra,Messier 8525
HD 23176,201.47051927095845,78.72985196948142,8.701332520041818,M,3549.621937182054,135.64532195261324,-57.30629803256414,-117981.43067149774,Ursa Major,IC 9923
HD 35443,55.8864885350565,-82.2287275565379,7.750475778394017,K,4132.311999559987,-144.04222652935948,232.21920631222224,-64296.55411115856,Cygnus,Messier 2248
HD 48829,65.4941269782976,-60.333333168701316,11.381643806359877,M,6758.5534281156315,-351.4932183563192,-266.9810356031652,-192209.26922679486,Ursa Major,IC 1719
HD 39816,310.2428235648662,-66.28882077817886,4.237440989592784,B,6581.940083151437,96.46707541354374,313.1420044817255,46843.261207447504,Orion,Messier 1929
HD 57301,340.6015663681078,40.676383797353196,5.295755874004536,B,702.0112882729283,314.3839206690815,88.43124045345235,274787.6119493344,Ursa Major,IC 1868
HD 33519,134.39135386071106,57.2013593742501,13.41141453799876,O,3953.1978949961467,-117.87650554002681,-289.2369005700938,1843.5601629654411,Cygnus,NGC 8155
HD 49618,97.46808233167935,-51.56795406407905,14.196847697256082,B,1818.6068933064018,-367.7312849015183,-263.2795241461671,-250251.2511633113,Cassiopeia,NGC 9978
HD 11854,231.83983556604568,1.0534847313292204,13.388373412297117,A,1568.97024046274,-303.31180268717696,128.030464569537,72000.800086445,Ursa Major,NGC 4309
HD 80010,147.14430159531472,61.326545042015994,6.291719909359704,B,8273.194195222723,-262.516694830616,329.93959321244336,-95866.20332924579,Cygnus,Messier 3305
HD 26591,9.13908803772415,41.9042780579251,11.705482545103225,B,420.11025194585903,-200.10240700546376,-84.37221797084482,213555.1137547787,Cassiopeia,IC 6714
HD 45954,56.21493505182853,7.602696988532685,7.145035999516482,G,4192.409576145311,142.79507050630912,-241.69957087240778,-39193.111010117864,Cygnus,IC 2628
